timestamp,message_type,field,value
1749826245.3287432,GLOBAL_POSITION_INT,vx,48
1749826245.3287432,GLOBAL_POSITION_INT,vy,496
1749826245.3287432,GLOBAL_POSITION_INT,vz,1
1749826245.3287432,GLOBAL_POSITION_INT,hdg,8438
1749826245.3288279,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826245.3288279,LOCAL_POSITION_NED,time_boot_ms,817824
1749826245.3288279,LOCAL_POSITION_NED,x,242.76429748535156
1749826245.3288279,LOCAL_POSITION_NED,y,-40.49855422973633
1749826245.3288279,LOCAL_POSITION_NED,z,-50.03279113769531
1749826245.3288279,LOCAL_POSITION_NED,vx,0.4804236888885498
1749826245.3288279,LOCAL_POSITION_NED,vy,4.964980602264404
1749826245.3288279,LOCAL_POSITION_NED,vz,0.013933020643889904
1749826245.3289087,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826245.3289087,POSITION_TARGET_LOCAL_NED,time_boot_ms,817824
1749826245.3289087,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826245.3289087,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826245.3289087,POSITION_TARGET_LOCAL_NED,x,242.7540740966797
1749826245.3289087,POSITION_TARGET_LOCAL_NED,y,-40.52256774902344
1749826245.3289087,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826245.3289087,POSITION_TARGET_LOCAL_NED,vx,0.47915399074554443
1749826245.3289087,POSITION_TARGET_LOCAL_NED,vy,4.953230381011963
1749826245.3289087,POSITION_TARGET_LOCAL_NED,vz,0.013974344357848167
1749826245.3289087,POSITION_TARGET_LOCAL_NED,afx,0.006902681663632393
1749826245.3289087,POSITION_TARGET_LOCAL_NED,afy,0.5872676372528076
1749826245.3289087,POSITION_TARGET_LOCAL_NED,afz,0.003870494430884719
1749826245.3289087,POSITION_TARGET_LOCAL_NED,yaw,1.4729422330856323
1749826245.3289087,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826245.3290293,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826245.3290293,SERVO_OUTPUT_RAW,time_usec,817824000
1749826245.3290293,SERVO_OUTPUT_RAW,port,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo1_raw,757
1749826245.3290293,SERVO_OUTPUT_RAW,servo2_raw,780
1749826245.3290293,SERVO_OUTPUT_RAW,servo3_raw,760
1749826245.3290293,SERVO_OUTPUT_RAW,servo4_raw,774
1749826245.3290293,SERVO_OUTPUT_RAW,servo5_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo6_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo7_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo8_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo9_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo10_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo11_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo12_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo13_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo14_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo15_raw,0
1749826245.3290293,SERVO_OUTPUT_RAW,servo16_raw,0
1749826245.3291283,ATTITUDE,mavpackettype,ATTITUDE
1749826245.3291283,ATTITUDE,time_boot_ms,817844
1749826245.3291283,ATTITUDE,roll,0.004375140182673931
1749826245.3291283,ATTITUDE,pitch,-0.05980223789811134
1749826245.3291283,ATTITUDE,yaw,1.47273588180542
1749826245.3291283,ATTITUDE,rollspeed,0.003002941608428955
1749826245.3291283,ATTITUDE,pitchspeed,-0.0039239502511918545
1749826245.3291283,ATTITUDE,yawspeed,-0.00037789298221468925
1749826245.3292139,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826245.3292139,ATTITUDE_QUATERNION,time_boot_ms,817844
1749826245.3292139,ATTITUDE_QUATERNION,q1,-0.7405358552932739
1749826245.3292139,ATTITUDE_QUATERNION,q2,-0.021698661148548126
1749826245.3292139,ATTITUDE_QUATERNION,q3,0.02068224735558033
1749826245.3292139,ATTITUDE_QUATERNION,q4,-0.671347975730896
1749826245.3292139,ATTITUDE_QUATERNION,rollspeed,0.003002941608428955
1749826245.3292139,ATTITUDE_QUATERNION,pitchspeed,-0.0039239502511918545
1749826245.3292139,ATTITUDE_QUATERNION,yawspeed,-0.00037789298221468925
1749826245.3292139,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826245.3299723,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826245.3299723,ATTITUDE_TARGET,time_boot_ms,817840
1749826245.3299723,ATTITUDE_TARGET,type_mask,0
1749826245.3299723,ATTITUDE_TARGET,q,"[0.7404578924179077, 0.021978408098220825, -0.02035795897245407, 0.671434760093689]"
1749826245.3299723,ATTITUDE_TARGET,body_roll_rate,0.00342685729265213
1749826245.3299723,ATTITUDE_TARGET,body_pitch_rate,0.0004210919141769409
1749826245.3299723,ATTITUDE_TARGET,body_yaw_rate,0.0005820393562316895
1749826245.3299723,ATTITUDE_TARGET,thrust,0.7267059087753296
1749826245.330105,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826245.330105,GLOBAL_POSITION_INT,time_boot_ms,817840
1749826245.330105,GLOBAL_POSITION_INT,lat,474001544
1749826245.330105,GLOBAL_POSITION_INT,lon,85456269
1749826245.330105,GLOBAL_POSITION_INT,alt,50269
1749826245.330105,GLOBAL_POSITION_INT,relative_alt,50013
1749826245.330105,GLOBAL_POSITION_INT,vx,48
1749826245.330105,GLOBAL_POSITION_INT,vy,496
1749826245.330105,GLOBAL_POSITION_INT,vz,1
1749826245.330105,GLOBAL_POSITION_INT,hdg,8438
1749826245.3301952,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826245.3301952,LOCAL_POSITION_NED,time_boot_ms,817840
1749826245.3301952,LOCAL_POSITION_NED,x,242.7722930908203
1749826245.3301952,LOCAL_POSITION_NED,y,-40.419368743896484
1749826245.3301952,LOCAL_POSITION_NED,z,-50.032649993896484
1749826245.3301952,LOCAL_POSITION_NED,vx,0.4806503653526306
1749826245.3301952,LOCAL_POSITION_NED,vy,4.964584827423096
1749826245.3301952,LOCAL_POSITION_NED,vz,0.01402418315410614
1749826245.330283,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826245.330283,POSITION_TARGET_LOCAL_NED,time_boot_ms,817840
1749826245.330283,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826245.330283,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826245.330283,POSITION_TARGET_LOCAL_NED,x,242.76190185546875
1749826245.330283,POSITION_TARGET_LOCAL_NED,y,-40.44295120239258
1749826245.330283,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826245.330283,POSITION_TARGET_LOCAL_NED,vx,0.4789942502975464
1749826245.330283,POSITION_TARGET_LOCAL_NED,vy,4.953639984130859
1749826245.330283,POSITION_TARGET_LOCAL_NED,vz,0.013833194971084595
1749826245.330283,POSITION_TARGET_LOCAL_NED,afx,0.006231339648365974
1749826245.330283,POSITION_TARGET_LOCAL_NED,afy,0.5883319973945618
1749826245.330283,POSITION_TARGET_LOCAL_NED,afz,0.002946616616100073
1749826245.330283,POSITION_TARGET_LOCAL_NED,yaw,1.4729443788528442
1749826245.330283,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826245.3304327,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826245.3304327,SERVO_OUTPUT_RAW,time_usec,817848000
1749826245.3304327,SERVO_OUTPUT_RAW,port,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo1_raw,759
1749826245.3304327,SERVO_OUTPUT_RAW,servo2_raw,778
1749826245.3304327,SERVO_OUTPUT_RAW,servo3_raw,762
1749826245.3304327,SERVO_OUTPUT_RAW,servo4_raw,772
1749826245.3304327,SERVO_OUTPUT_RAW,servo5_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo6_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo7_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo8_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo9_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo10_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo11_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo12_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo13_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo14_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo15_raw,0
1749826245.3304327,SERVO_OUTPUT_RAW,servo16_raw,0
1749826245.3310165,VFR_HUD,mavpackettype,VFR_HUD
1749826245.3310165,VFR_HUD,airspeed,nan
1749826245.3310165,VFR_HUD,groundspeed,4.98742151260376
1749826245.3310165,VFR_HUD,heading,84
1749826245.3310165,VFR_HUD,throttle,72
1749826245.3310165,VFR_HUD,alt,50.26887893676758
1749826245.3310165,VFR_HUD,climb,-0.01412969920784235
1749826245.3311422,ATTITUDE,mavpackettype,ATTITUDE
1749826245.3311422,ATTITUDE,time_boot_ms,817864
1749826245.3311422,ATTITUDE,roll,0.0044349441304802895
1749826245.3311422,ATTITUDE,pitch,-0.05990983545780182
1749826245.3311422,ATTITUDE,yaw,1.4727401733398438
1749826245.3311422,ATTITUDE,rollspeed,0.0041142976842820644
1749826245.3311422,ATTITUDE,pitchspeed,-0.0069984132423996925
1749826245.3311422,ATTITUDE,yawspeed,0.0010010880650952458
1749826245.3316915,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826245.3316915,ATTITUDE_QUATERNION,time_boot_ms,817864
1749826245.3316915,ATTITUDE_QUATERNION,q1,-0.7405325770378113
1749826245.3316915,ATTITUDE_QUATERNION,q2,-0.021756961941719055
1749826245.3316915,ATTITUDE_QUATERNION,q3,0.020701972767710686
1749826245.3316915,ATTITUDE_QUATERNION,q4,-0.6713491678237915
1749826245.3316915,ATTITUDE_QUATERNION,rollspeed,0.0041142976842820644
1749826245.3316915,ATTITUDE_QUATERNION,pitchspeed,-0.0069984132423996925
1749826245.3316915,ATTITUDE_QUATERNION,yawspeed,0.0010010880650952458
1749826245.3316915,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826245.332347,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826245.332347,ATTITUDE_TARGET,time_boot_ms,817864
1749826245.332347,ATTITUDE_TARGET,type_mask,0
1749826245.332347,ATTITUDE_TARGET,q,"[0.7404524683952332, 0.02210492454469204, -0.020374679937958717, 0.6714360117912292]"
1749826245.332347,ATTITUDE_TARGET,body_roll_rate,0.0035925135016441345
1749826245.332347,ATTITUDE_TARGET,body_pitch_rate,-0.02732052654027939
1749826245.332347,ATTITUDE_TARGET,body_yaw_rate,0.000675499439239502
1749826245.332347,ATTITUDE_TARGET,thrust,0.726839005947113
1749826245.3327703,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826245.3327703,GLOBAL_POSITION_INT,time_boot_ms,817864
1749826245.3327703,GLOBAL_POSITION_INT,lat,474001545
1749826245.3327703,GLOBAL_POSITION_INT,lon,85456285
1749826245.3327703,GLOBAL_POSITION_INT,alt,50268
1749826245.3327703,GLOBAL_POSITION_INT,relative_alt,50013
1749826245.3327703,GLOBAL_POSITION_INT,vx,48
1749826245.3327703,GLOBAL_POSITION_INT,vy,496
1749826245.3327703,GLOBAL_POSITION_INT,vz,1
1749826245.3327703,GLOBAL_POSITION_INT,hdg,8438
1749826245.333009,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826245.333009,LOCAL_POSITION_NED,time_boot_ms,817864
1749826245.333009,LOCAL_POSITION_NED,x,242.7843475341797
1749826245.333009,LOCAL_POSITION_NED,y,-40.30058288574219
1749826245.333009,LOCAL_POSITION_NED,z,-50.032447814941406
1749826245.333009,LOCAL_POSITION_NED,vx,0.48103067278862
1749826245.333009,LOCAL_POSITION_NED,vy,4.963948726654053
1749826245.333009,LOCAL_POSITION_NED,vz,0.014236965216696262
1749826245.3331032,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826245.3331032,POSITION_TARGET_LOCAL_NED,time_boot_ms,817864
1749826245.3331032,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826245.3331032,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826245.3331032,POSITION_TARGET_LOCAL_NED,x,242.7736358642578
1749826245.3331032,POSITION_TARGET_LOCAL_NED,y,-40.323524475097656
1749826245.3331032,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826245.3331032,POSITION_TARGET_LOCAL_NED,vx,0.4786897301673889
1749826245.3331032,POSITION_TARGET_LOCAL_NED,vy,4.954248905181885
1749826245.3331032,POSITION_TARGET_LOCAL_NED,vz,0.013631008565425873
1749826245.3331032,POSITION_TARGET_LOCAL_NED,afx,0.004802975803613663
1749826245.3331032,POSITION_TARGET_LOCAL_NED,afy,0.5904057025909424
1749826245.3331032,POSITION_TARGET_LOCAL_NED,afz,0.0012854377273470163
1749826245.3331032,POSITION_TARGET_LOCAL_NED,yaw,1.4729480743408203
1749826245.3331032,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826245.3333342,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826245.3333342,SERVO_OUTPUT_RAW,time_usec,817868000
1749826245.3333342,SERVO_OUTPUT_RAW,port,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo1_raw,757
1749826245.3333342,SERVO_OUTPUT_RAW,servo2_raw,780
1749826245.3333342,SERVO_OUTPUT_RAW,servo3_raw,760
1749826245.3333342,SERVO_OUTPUT_RAW,servo4_raw,775
1749826245.3333342,SERVO_OUTPUT_RAW,servo5_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo6_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo7_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo8_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo9_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo10_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo11_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo12_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo13_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo14_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo15_raw,0
1749826245.3333342,SERVO_OUTPUT_RAW,servo16_raw,0
1749826245.3335772,ATTITUDE,mavpackettype,ATTITUDE
1749826245.3335772,ATTITUDE,time_boot_ms,817884
1749826245.3335772,ATTITUDE,roll,0.004508979618549347
1749826245.3335772,ATTITUDE,pitch,-0.06001235544681549
1749826245.3335772,ATTITUDE,yaw,1.4727524518966675
1749826245.3335772,ATTITUDE,rollspeed,0.0038524887058883905
1749826245.3335772,ATTITUDE,pitchspeed,-0.004545196890830994
1749826245.3335772,ATTITUDE,yawspeed,0.0005850656889379025
1749826245.338999,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826245.338999,ATTITUDE_QUATERNION,time_boot_ms,817884
1749826245.338999,ATTITUDE_QUATERNION,q1,-0.7405263781547546
1749826245.338999,ATTITUDE_QUATERNION,q2,-0.02181890979409218
1749826245.338999,ATTITUDE_QUATERNION,q3,0.020714949816465378
1749826245.338999,ATTITUDE_QUATERNION,q4,-0.6713535189628601
1749826245.338999,ATTITUDE_QUATERNION,rollspeed,0.004572422243654728
1749826245.338999,ATTITUDE_QUATERNION,pitchspeed,-0.004632614552974701
1749826245.338999,ATTITUDE_QUATERNION,yawspeed,0.0002895138459280133
1749826245.338999,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826245.3406491,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826245.3406491,ATTITUDE_TARGET,time_boot_ms,817880
1749826245.3406491,ATTITUDE_TARGET,type_mask,0
1749826245.3406491,ATTITUDE_TARGET,q,"[0.7404494285583496, 0.022172974422574043, -0.02039288356900215, 0.6714366674423218]"
1749826245.3406491,ATTITUDE_TARGET,body_roll_rate,0.003854520618915558
1749826245.3406491,ATTITUDE_TARGET,body_pitch_rate,8.359551429748535e-06
1749826245.3406491,ATTITUDE_TARGET,body_yaw_rate,0.0005536675453186035
1749826245.3406491,ATTITUDE_TARGET,thrust,0.7269024848937988
1749826245.3428817,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826245.3428817,GLOBAL_POSITION_INT,time_boot_ms,817880
1749826245.3428817,GLOBAL_POSITION_INT,lat,474001546
1749826245.3428817,GLOBAL_POSITION_INT,lon,85456295
1749826245.3428817,GLOBAL_POSITION_INT,alt,50268
1749826245.3428817,GLOBAL_POSITION_INT,relative_alt,50013
1749826245.3428817,GLOBAL_POSITION_INT,vx,48
1749826245.3428817,GLOBAL_POSITION_INT,vy,496
1749826245.3428817,GLOBAL_POSITION_INT,vz,1
1749826245.3428817,GLOBAL_POSITION_INT,hdg,8438
1749826245.3489616,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826245.3489616,LOCAL_POSITION_NED,time_boot_ms,817880
1749826245.3489616,LOCAL_POSITION_NED,x,242.7923583984375
1749826245.3489616,LOCAL_POSITION_NED,y,-40.221397399902344
1749826245.3489616,LOCAL_POSITION_NED,z,-50.03230285644531
1749826245.3489616,LOCAL_POSITION_NED,vx,0.48125582933425903
1749826245.3489616,LOCAL_POSITION_NED,vy,4.963557243347168
1749826245.3489616,LOCAL_POSITION_NED,vz,0.014281953684985638
1749826245.3540998,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826245.3540998,POSITION_TARGET_LOCAL_NED,time_boot_ms,817880
1749826245.3540998,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826245.3540998,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826245.3540998,POSITION_TARGET_LOCAL_NED,x,242.78146362304688
1749826245.3540998,POSITION_TARGET_LOCAL_NED,y,-40.24391174316406
1749826245.3540998,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826245.3540998,POSITION_TARGET_LOCAL_NED,vx,0.4785155653953552
1749826245.3540998,POSITION_TARGET_LOCAL_NED,vy,4.954655170440674
1749826245.3540998,POSITION_TARGET_LOCAL_NED,vz,0.01348604541271925
1749826245.3540998,POSITION_TARGET_LOCAL_NED,afx,0.004168561659753323
1749826245.3540998,POSITION_TARGET_LOCAL_NED,afy,0.591645359992981
1749826245.3540998,POSITION_TARGET_LOCAL_NED,afz,0.0005092539358884096
1749826245.3540998,POSITION_TARGET_LOCAL_NED,yaw,1.4729504585266113
1749826245.3540998,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826245.3580432,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826245.3580432,SERVO_OUTPUT_RAW,time_usec,817884000
1749826245.3580432,SERVO_OUTPUT_RAW,port,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo1_raw,757
1749826245.3580432,SERVO_OUTPUT_RAW,servo2_raw,781
1749826245.3580432,SERVO_OUTPUT_RAW,servo3_raw,760
1749826245.3580432,SERVO_OUTPUT_RAW,servo4_raw,775
1749826245.3580432,SERVO_OUTPUT_RAW,servo5_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo6_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo7_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo8_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo9_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo10_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo11_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo12_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo13_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo14_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo15_raw,0
1749826245.3580432,SERVO_OUTPUT_RAW,servo16_raw,0
1749826245.4874563,UNKNOWN_380,mavpackettype,UNKNOWN_380
1749826245.4874563,UNKNOWN_380,data,bytearray(b'\xfd\x14\x00\x00\x85\x01\x01|\x01\x00\xbe\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x81\xdf')
1749826245.4875946,ATTITUDE,mavpackettype,ATTITUDE
1749826245.4875946,ATTITUDE,time_boot_ms,817904
1749826245.4875946,ATTITUDE,roll,0.00459837494418025
1749826245.4875946,ATTITUDE,pitch,-0.06013273447751999
1749826245.4875946,ATTITUDE,yaw,1.4727505445480347
1749826245.4875946,ATTITUDE,rollspeed,0.004879833664745092
1749826245.4875946,ATTITUDE,pitchspeed,-0.0068537089973688126
1749826245.4875946,ATTITUDE,yawspeed,-0.0001457870821468532
1749826245.487692,ATTITUDE_QUATERNION,mavpackettype,ATTITUDE_QUATERNION
1749826245.487692,ATTITUDE_QUATERNION,time_boot_ms,817904
1749826245.487692,ATTITUDE_QUATERNION,q1,-0.7405246496200562
1749826245.487692,ATTITUDE_QUATERNION,q2,-0.02189239114522934
1749826245.487692,ATTITUDE_QUATERNION,q3,0.020729541778564453
1749826245.487692,ATTITUDE_QUATERNION,q4,-0.6713526248931885
1749826245.487692,ATTITUDE_QUATERNION,rollspeed,0.004879833664745092
1749826245.487692,ATTITUDE_QUATERNION,pitchspeed,-0.0068537089973688126
1749826245.487692,ATTITUDE_QUATERNION,yawspeed,-0.0001457870821468532
1749826245.487692,ATTITUDE_QUATERNION,repr_offset_q,"[0.0, 0.0, 0.0, 0.0]"
1749826245.4877775,ATTITUDE_TARGET,mavpackettype,ATTITUDE_TARGET
1749826245.4877775,ATTITUDE_TARGET,time_boot_ms,817904
1749826245.4877775,ATTITUDE_TARGET,type_mask,0
1749826245.4877775,ATTITUDE_TARGET,q,"[0.7404450178146362, 0.022269900888204575, -0.02040710113942623, 0.6714379191398621]"
1749826245.4877775,ATTITUDE_TARGET,body_roll_rate,0.0038606002926826477
1749826245.4877775,ATTITUDE_TARGET,body_pitch_rate,-0.027741193771362305
1749826245.4877775,ATTITUDE_TARGET,body_yaw_rate,0.0006684064865112305
1749826245.4877775,ATTITUDE_TARGET,thrust,0.727001965045929
1749826245.4878483,GLOBAL_POSITION_INT,mavpackettype,GLOBAL_POSITION_INT
1749826245.4878483,GLOBAL_POSITION_INT,time_boot_ms,817904
1749826245.4878483,GLOBAL_POSITION_INT,lat,474001547
1749826245.4878483,GLOBAL_POSITION_INT,lon,85456311
1749826245.4878483,GLOBAL_POSITION_INT,alt,50268
1749826245.4878483,GLOBAL_POSITION_INT,relative_alt,50013
1749826245.4878483,GLOBAL_POSITION_INT,vx,48
1749826245.4878483,GLOBAL_POSITION_INT,vy,496
1749826245.4878483,GLOBAL_POSITION_INT,vz,1
1749826245.4878483,GLOBAL_POSITION_INT,hdg,8438
1749826245.487917,GPS_RAW_INT,mavpackettype,GPS_RAW_INT
1749826245.487917,GPS_RAW_INT,time_usec,817872000
1749826245.487917,GPS_RAW_INT,fix_type,3
1749826245.487917,GPS_RAW_INT,lat,474001540
1749826245.487917,GPS_RAW_INT,lon,85456220
1749826245.487917,GPS_RAW_INT,alt,50265
1749826245.487917,GPS_RAW_INT,eph,70
1749826245.487917,GPS_RAW_INT,epv,110
1749826245.487917,GPS_RAW_INT,vel,498
1749826245.487917,GPS_RAW_INT,cog,8447
1749826245.487917,GPS_RAW_INT,satellites_visible,10
1749826245.487917,GPS_RAW_INT,alt_ellipsoid,50265
1749826245.487917,GPS_RAW_INT,h_acc,900
1749826245.487917,GPS_RAW_INT,v_acc,1780
1749826245.487917,GPS_RAW_INT,vel_acc,400
1749826245.487917,GPS_RAW_INT,hdg_acc,0
1749826245.487917,GPS_RAW_INT,yaw,0
1749826245.487989,LOCAL_POSITION_NED,mavpackettype,LOCAL_POSITION_NED
1749826245.487989,LOCAL_POSITION_NED,time_boot_ms,817904
1749826245.487989,LOCAL_POSITION_NED,x,242.8043670654297
1749826245.487989,LOCAL_POSITION_NED,y,-40.102622985839844
1749826245.487989,LOCAL_POSITION_NED,z,-50.03203582763672
1749826245.487989,LOCAL_POSITION_NED,vx,0.4816014766693115
1749826245.487989,LOCAL_POSITION_NED,vy,4.963015079498291
1749826245.487989,LOCAL_POSITION_NED,vz,0.014315451495349407
1749826245.4880657,POSITION_TARGET_LOCAL_NED,mavpackettype,POSITION_TARGET_LOCAL_NED
1749826245.4880657,POSITION_TARGET_LOCAL_NED,time_boot_ms,817904
1749826245.4880657,POSITION_TARGET_LOCAL_NED,coordinate_frame,1
1749826245.4880657,POSITION_TARGET_LOCAL_NED,type_mask,0
1749826245.4880657,POSITION_TARGET_LOCAL_NED,x,242.79319763183594
1749826245.4880657,POSITION_TARGET_LOCAL_NED,y,-40.12448501586914
1749826245.4880657,POSITION_TARGET_LOCAL_NED,z,-50.0188102722168
1749826245.4880657,POSITION_TARGET_LOCAL_NED,vx,0.4782545864582062
1749826245.4880657,POSITION_TARGET_LOCAL_NED,vy,4.95527458190918
1749826245.4880657,POSITION_TARGET_LOCAL_NED,vz,0.013219008222222328
1749826245.4880657,POSITION_TARGET_LOCAL_NED,afx,0.0030943925958126783
1749826245.4880657,POSITION_TARGET_LOCAL_NED,afy,0.5932464003562927
1749826245.4880657,POSITION_TARGET_LOCAL_NED,afz,-0.0007324200123548508
1749826245.4880657,POSITION_TARGET_LOCAL_NED,yaw,1.4729540348052979
1749826245.4880657,POSITION_TARGET_LOCAL_NED,yaw_rate,0.0
1749826245.4881756,SERVO_OUTPUT_RAW,mavpackettype,SERVO_OUTPUT_RAW
1749826245.4881756,SERVO_OUTPUT_RAW,time_usec,817904000
1749826245.4881756,SERVO_OUTPUT_RAW,port,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo1_raw,757
1749826245.4881756,SERVO_OUTPUT_RAW,servo2_raw,780
1749826245.4881756,SERVO_OUTPUT_RAW,servo3_raw,760
1749826245.4881756,SERVO_OUTPUT_RAW,servo4_raw,775
1749826245.4881756,SERVO_OUTPUT_RAW,servo5_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo6_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo7_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo8_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo9_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo10_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo11_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo12_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo13_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo14_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo15_raw,0
1749826245.4881756,SERVO_OUTPUT_RAW,servo16_raw,0
1749826245.488296,ATTITUDE,mavpackettype,ATTITUDE
1749826245.488296,ATTITUDE,time_boot_ms,817924
1749826245.488296,ATTITUDE,roll,0.0046827825717628
1749826245.488296,ATTITUDE,pitch,-0.06021816283464432
1749826245.488296,ATTITUDE,yaw,1.4727424383163452
1749826245.488296,ATTITUDE,rollspeed,0.004459265619516373
